PCA1,PCA2,PCA3,PCA4,PCA5,pleasant_weather,V_answers
1.356285088969235,-0.972567907321272,-0.02203881473361849,0.16850999314888032,-1.286035665438413,0,0
0.37832619736710216,-3.100145811999812,0.08895243015868057,-0.0510284180982199,-0.755262276007741,0,0
0.7625468328979704,-1.1264454240687616,-0.2704316777138355,0.8245214439545828,0.3618756626872539,0,0
0.8515197962665143,-1.784954402295733,-1.0433217070481335,0.23853076835955203,-0.7218187138292946,0,0
1.285676799557254,-1.637036376374379,-0.06968630070106097,0.6323321682893938,-1.273024509114737,0,0
1.3130166112735302,-0.5663028790078356,-1.4460418642888504,0.6526838631493749,0.11180199023057094,0,0
1.7010264757743685,-1.4737451954304517,-0.7381569061735576,0.1371834249321056,-0.43290171923864423,0,0
1.387127966464809,-2.7076690757014665,-0.821754812151807,-0.15679521531691862,-0.5082383168575264,0,0
1.6592957203109284,-0.2773668449717001,-2.3109265705399995,0.40402902652440853,1.0498873628788503,0,0
0.804686676178073,-0.9008591535284164,-1.2338265485653448,-0.274667494803227,-0.823771879304761,0,0
-0.47136867914167346,-2.3413001396179975,1.021213421848647,0.6001600190008025,0.6010134961745748,0,0
1.9642163572475073,-0.4483149436995292,-1.4163359496362309,1.1897813860272806,0.6684480313656413,0,0
2.306611339372129,-2.176386805908872,0.02564156472774934,1.2940849709306774,-0.6233147053389245,0,0
1.6930549192497066,-0.15086802386875892,-2.3628182172949383,0.6470554077020099,1.3769795718154092,0,0
1.036608207912818,1.0320459301867033,-1.889358254091576,0.6761376601720585,0.39934290786036347,0,0
1.4680904670113666,-1.7230334074477605,-1.1040335943988522,0.8524593758667938,-0.547989207284449,0,0
-0.3601207549739148,-2.4771147593777973,0.1534439556284275,1.0670203846455584,-0.2406360936554235,0,0
3.612019559841555,0.468706697698778,0.07626586011327247,0.9574669584027824,0.8134963857151356,0,0
1.8035045986553238,-0.42471237711157045,-1.7162008225469951,-0.5671772487186716,-0.334955933458494,0,0
1.1881064377427444,-2.0056526482290535,0.17446482744582303,-0.6789246162884596,-0.44315949769604174,0,0
1.1835284803200856,-0.9099644507511226,-0.9743616129786294,-0.9579070691463415,0.08346428114961893,0,0
-0.634069290053284,-2.503152771514633,0.9383832540423256,0.27270042050720705,0.07222683158254006,0,0
2.0977652866611027,0.06795120576295739,-1.5241107916803955,0.541961169222429,0.5090408090414403,0,0
-0.4178928842930947,-1.667122324306959,0.11139993068259496,-0.1929451651671471,-0.22807327366377828,0,0
-0.664474040394287,-4.207295652521481,0.9534044342661874,1.395688931218242,0.6125975045000196,0,0
1.3475457772478552,-2.2971581924700817,-1.4791876635209311,1.6457801267294778,0.6605052778307268,0,0
1.0000834929829319,1.2039546980657896,-1.5564787315927535,1.3161043798220298,0.8358907888390601,0,0
1.1607477196364158,1.4296365977412715,-2.032603124012143,1.203982598743253,0.6629734307885353,0,0
0.7583498386797509,1.6771930557601453,-2.334273613904789,1.4243197048819884,0.8047872148847977,0,0
0.6027030464084241,0.9932326988098498,-2.098703057850726,1.7974923111191228,0.0009727126670688452,0,0
-0.2670847632387332,0.4050249408250725,-0.8140025205155264,1.5217521408210342,0.8380793257535777,0,0
-0.34121815426691327,-0.08161177487951579,-0.6072777449899622,1.2037398061058742,0.8384868720714753,0,0
-0.34676520983108605,-0.5771119713291556,-0.4649182155280969,1.3891762899989615,0.9741122004474376,0,0
-0.37314153827084273,-0.33564399481660084,-0.5154918493989606,1.4913329428138267,0.22701316755439502,0,0
-0.06480475181213885,-0.5366175657373573,-0.9043539606345976,1.653523983274665,-0.697395807188212,0,0
0.8205224688009187,-1.3957858159968481,-1.6845699882049268,2.477627391980945,0.04901738486457763,0,0
0.6374708401795577,-0.4988386682490105,-1.77958123321435,2.4223657103216185,0.3849020912402901,0,0
0.6886017086072563,-0.2374499447954337,-1.9382684861151263,2.3693972391226588,-0.44603587032483477,0,0
0.49726778400601457,0.14446113309947856,-1.8477480835898374,2.574948437046409,-0.06578392631794613,0,0
0.1276805743061335,-0.038346046621638624,-1.3394223344565563,2.4024631060389274,-0.004009044013249266,0,0
-0.4620556937059359,-1.6321539409830823,-0.049152501996089226,1.7377715669201257,1.14893483840732,0,0
0.7630690047962045,-1.0928488004781705,-1.561031765711588,0.7928240626624908,-0.9085829434697836,0,0
0.6987135262086788,-1.4319721982697804,-1.2443922867597874,0.44770702459265,1.234858401661951,0,0
1.191301184923507,-1.6615323399898518,-0.7984955539837197,-0.6807408026085083,1.457940374461937,0,0
1.4992028316504846,-1.3893881282029106,-0.25924679563900144,-1.1497612090465044,0.33275234082436145,0,0
0.22144852412171842,-2.4826109284912397,-0.12352348456394392,-0.7160894507475895,0.11072329041517533,0,0
0.002101658116494959,-1.7625804783134547,-0.3505041827337264,-0.1877739106409322,-1.026999213781224,0,0
-1.8536691849965254,-3.1636001205251087,2.1630190194258647,0.47838364078339213,1.245633560207209,0,0
-0.36229287956579936,-2.62606916786547,0.18776605945678,1.0643681569349899,0.2873254615776888,0,0
-1.3619436470587007,-4.454420087751533,1.9449583690561008,0.4541015958440729,0.37789529717728826,0,0
-1.504199923447977,-3.781515448084619,1.985169343349287,0.036982709254974974,0.8299542651591407,0,0
1.4714444976174759,-1.0206994752675869,-1.769829522186229,-0.311160255009947,0.9402052744377698,0,0
-0.5324683522868415,-2.3630058693961,0.7448377774240704,-1.8489849512321959,1.3263142133997303,0,0
1.366925145723609,-2.0878995871319703,-1.3206242555098586,-1.2262136616257595,0.8686749184973397,0,0
-0.367390019959112,-3.9120553498644752,0.8411276697546282,-1.4117713105878449,-1.0004358961167028,0,0
-1.4849496476938706,-4.646017602714456,2.276343332223275,-0.8189296514148245,-0.45492873049438826,0,0
-1.0323128437501514,-4.661729231080787,1.6490094734389118,0.009784180120718678,-0.5548097004899306,0,0
-1.2657550192804297,-2.4117592163379884,1.133889156877493,0.4521285221745246,-2.0555244442382365,0,0
-1.5039168369378706,-2.144477629187417,1.3036204554171982,0.8712523021492737,-0.8869166600987193,0,0
-1.1205538702012114,-2.4169391888858716,1.0546539424575538,0.7008967974688722,1.0980490267780925,0,0
-2.176437505829273,-1.9083962809384125,2.179523349566919,-0.051603740079673256,0.10201066095672144,0,0
-0.2830540415138697,-2.101878720098254,0.6536312579263821,0.2894476845736285,-0.41340493501394376,0,0
0.9227246759296782,-2.3881641459179135,0.022816901479905366,-1.2236120928124403,0.3448159686967533,0,0
1.107961516112453,-2.076526645029849,-1.16911396079883,-1.8760115449661303,-0.25723176176191487,0,0
0.3183688320046333,-2.273991971758537,-0.38054948487708096,-1.341911340180667,-0.5561153903337146,0,0
-1.227422835384592,-3.0583348228720526,1.6902581392307305,-1.4130723794424576,0.34089713057435944,0,0
1.7895627340314455,-1.915705384810964,-0.24838326951515124,-1.449585082652167,0.402385459779954,0,0
-0.243065769784192,-1.7318673224490635,0.42004176954012534,-2.739341995947347,0.8727446306491138,0,0
0.5235990274091975,-1.7360767693650694,0.6183913924607227,-2.1186370935558,1.4140315438274087,0,0
-1.363995172041599,-3.453791409573452,2.0992943969070756,-1.7859245126110985,2.0079087909353106,0,0
1.2247240786748594,-0.46278010957408966,-0.3666131421038795,-1.8367037373046338,0.4621117816425544,0,0
-0.2745910773532958,0.0820600977762981,0.10680894797823196,-2.6901853923775287,0.39323909757619874,0,0
-0.480951959677827,0.11839290484788752,1.1580915103606206,-2.043171879062235,0.4743644881969351,0,0
0.20856354270471097,-0.00876308836242845,-0.5496561447251048,-1.4373168517199353,0.9308143619731057,0,0
1.625198551745519,0.8124510567687357,0.04449538083292759,-0.8454375504945668,0.9827739558023176,0,0
-0.4823841001492487,0.5537328924006472,-0.04904068857408221,-1.211970072205342,0.7426048482975429,0,0
1.3884196624721172,-0.4092241603614259,-1.8653317097165347,-0.5778244885662078,-0.665258306486658,0,0
1.7470765456357635,-0.9608990322624518,-1.5606744124824337,-0.4591562056445016,-0.5314608687892737,0,0
0.8709670374492536,-1.2487489826817444,-1.434299760209183,-0.45054276265246507,-0.1434211280900784,0,0
-0.11655301787930411,-1.2300157631351745,-0.2713242478281786,-0.6427195502030808,0.19873484625945192,0,0
-1.192312039286752,-0.9965244096748263,1.747970744055826,-0.5281185521167411,0.12242313524353421,0,0
-1.1420061853878072,0.8895037092821495,0.13949740808632582,0.05217855394337846,-0.8965795149072215,0,0
-1.9458008863441079,1.0023905339226566,0.9494764949739611,0.489880337716602,-1.4117837099933004,1,1
-3.089287013009407,-0.655848982062757,2.775081008208531,0.6968635729730255,0.5688837512905724,1,1
-3.0919058120534606,-0.3016186083612113,2.6802636936587483,0.6489159120011571,0.14382377346927472,1,1
-1.5327015620439193,-0.33216997430886835,0.9097552440861616,0.5970386448554956,0.42670493350736644,0,0
0.5601168385967686,1.2342885971114543,-0.97216164921615,0.4042063935470513,-0.3417525859617607,0,0
0.33144842588297485,1.8787273607175934,-1.6134999613074874,0.26860820376004557,0.2961965900093447,0,0
-2.671074891518066,0.715203130985349,2.148587334066751,-0.13049009361611388,1.560737302969015,0,0
-1.1528617984056906,1.6584192545051344,1.0461981934258018,0.29784384360130106,1.4805760011992535,0,0
-1.2652185845068096,1.2240394092991114,0.2210153931518729,0.5087662048442199,1.6793820148527592,0,0
-3.9794918527305803,0.5979559953916137,3.5554354303394664,-0.231849366516532,0.24297916809916117,1,1
-0.6482429558825862,1.4472919887880926,1.4312568241356864,0.07843306074884235,-1.489892542310758,0,0
0.5554975370980294,1.3524984955132728,-1.6568207226812641,0.23065382253747146,-0.5017167932222553,0,0
-0.4239502318917624,1.5072272187524576,0.09477281237382362,0.053029429098220525,-0.3873354616120232,0,0
-1.3375790867694413,1.2645928024858322,0.4435289411108801,-0.15030585223707588,0.4054954803876034,0,0
0.6142538164846605,1.342846640220766,0.9894360990495974,-0.0487957413006477,0.7942767621175433,0,0
0.8329335716443363,0.41430975148494315,-0.6136044523652788,-0.6102301180872494,0.18603595411233215,0,0
0.30814976543608413,0.10376854688585367,-0.8198603717263169,-0.20334374933947894,-0.6823702759725763,0,0
-0.29910661947764117,-0.21142580126481636,-0.34636077925153924,-0.1104729643754806,-0.4244056487763949,0,0
0.425778836666303,0.40122418387779907,-0.1582790484006631,0.007279645953763167,-0.12484880476447699,0,0
-0.2709841401630324,0.4073005077157396,-0.31223806017102085,-0.19139248033565096,-0.028598726513394596,0,0
-0.27990915530876226,0.543826426280559,-0.4895790829881361,-0.001705030090848967,0.31723424212962664,0,0
1.5405176012603867,0.2309913973393995,1.7988311041493426,0.2135611685180661,0.5846195980141644,0,0
-1.5927343810818937,-0.28559592033531783,1.25614572074095,-0.8315508722384256,0.8623774595784475,0,0
-1.7241476037350805,-0.9007712469483492,1.5922728788844316,-0.6506392493154668,0.446229154833821,0,0
-1.144942398629366,-1.0594816227120845,1.0034739122068397,-0.7705722634466231,-0.2949475220411679,0,0
-0.8441923000337903,-1.7336332493937234,2.5299935381875676,-0.9273566103898248,0.7476627458336762,0,0
-0.4520940103793075,-1.2593625910402517,1.3990693215509242,-1.288535071668884,0.11229145202897568,0,0
-1.9718749092978387,-1.6484770924627279,2.045465752981892,-1.196908261270281,0.6087334014669785,0,0
-0.7809278392374271,-0.7632103917207911,0.3048208657615843,-0.13784885664939256,0.08727369657339326,0,0
-2.5738708014612444,-0.7045369212055983,2.354530216499635,-0.5646305601525508,0.44941885977675566,0,0
2.7983673720749067,0.803522664838881,0.0039703294162994895,0.3441708765750415,0.7848923935693994,0,0
0.5441164914896235,1.9983737979404108,-1.071348580791815,-0.3351993854673895,0.7240504492194819,0,0
-0.11676724130372351,2.1769775488513123,-1.332932274563653,-0.07782069677752393,0.10335948736533361,0,0
-0.06356331875934504,1.6448663064105635,-0.519376393402778,0.29038084612037496,0.35356521174590266,0,0
-2.237734999863124,0.37747635182754263,1.6161434759423308,-0.0428771825057773,1.5302586153459745,0,0
-1.7073314061959275,0.01941734173119082,1.4713159363612112,0.27826034857739596,1.2089035030829187,0,0
-2.51545456028863,0.11812852307581338,1.9086407369069016,0.4031598876000054,0.5293371775290887,0,0
2.9051556187226306,1.8818855641253516,0.43479219422814736,0.905444446625352,0.06194166905185028,0,0
-1.2567615127595908,0.07650887649259182,0.6348582824620528,-0.8708677802092047,-0.37923999498878846,0,0
-2.121207184312714,-1.234843446750554,2.153457811582869,-0.684495813677902,0.24210808841626769,0,0
-0.8762471841691567,0.22913892525951923,0.3672150936659893,-0.380913947860594,0.32836722472498947,0,0
0.20098785057062002,1.1785917504574985,-1.1573793800950585,0.3829295176229481,-0.04217605750225509,0,0
0.16566512424502422,2.446956907708201,-1.8186294543060464,0.7922573644332253,0.5683039995960024,0,0
-0.8670772501842342,1.4478582133958817,1.7772852048620702,0.4954589600816487,-0.4288544626176099,0,0
0.013695989000608921,2.2302282713177037,-1.064919982766777,0.8828346039995613,0.8082628546113781,0,0
-1.7329654319825154,2.7719805034291873,0.20335821541590843,0.9241616913537067,1.3268050575453496,0,0
-3.2985546596351263,0.9332573123366875,2.6931784599776925,-0.10041741522882022,0.46684871915549897,0,0
-0.7987428467971847,2.290021170439871,-0.6973426746339015,0.60770375296134,0.24348738427357575,0,0
-2.9620153108938427,2.801685060397488,1.7727053273034912,-0.28082805336611866,0.47180284284237495,1,1
-0.5143388008325668,2.642457275999657,-0.35723606498103444,-0.40416097341267754,0.16976034858038427,0,0
1.544414849864976,2.812788296416605,-0.48071997405884115,-0.8098897095062034,0.004707542319664526,0,0
1.2783048461077549,1.5199080929347322,-0.3747096920002738,-1.0098052489730183,0.06648389414629272,0,0
-0.2744067779960033,1.8338337527695896,-0.7694864361123372,-0.41819661596901475,0.21913268857179527,0,0
-0.9877528050620284,0.6367517350868391,0.34382054476689566,0.6294830359239343,-0.7434189222597269,0,0
-0.5091313067588246,1.122853073257356,-0.7366900390787998,0.7860057309422752,-0.5631478772215559,0,0
-1.8355178348546124,-0.6010327875113938,1.3604936898605455,0.5992576457849559,0.7421427674451504,0,0
-2.502293977858106,0.44464883630071633,1.8011883447320582,0.5438684840650467,0.5614575500586196,1,1
-3.84158982634801,-0.035834174153671114,3.5292595462451093,-0.36192367938577685,-1.463069118662113,1,1
-2.315771132824433,1.2267516319556913,1.3559904991431218,-0.31388276512455104,-3.1924626715804334,1,1
-2.1679759503279534,2.9194609578249193,0.7369285824239744,0.11776129796711879,0.3428097009938206,1,1
-0.014017373160042423,2.791143983831464,-1.0713044062894905,-0.012586106052535719,-0.26961943272294553,0,0
-1.1122875062429045,2.604432481871237,-0.2315376103638699,-0.9486479930129944,-0.5371948673049791,1,1
-0.38062648218677464,2.7973670557770327,0.041644517305411466,-0.581950142751209,-0.5563113810178895,0,0
-0.7684134686395395,2.7141985772569033,1.3911973821785908,-0.6931028624687082,0.3690495427256529,0,0
-2.594859506096273,1.2616542806056061,1.903231319725993,-0.7946609921507435,1.4683480612042121,1,1
-1.3551593206478796,2.437847091427268,0.002286588105343379,-0.10537349679442362,-0.31492913591961813,0,0
-2.951929880684584,1.1077238337851714,2.158339941422455,-0.06558760720197554,-0.467037460274168,1,1
-2.1971424135961937,0.06862235141521696,1.734926850386698,0.6043343153668255,-0.7335758815753304,0,0
2.527773041579935,2.7114700277202757,0.0675513205277058,1.1012947164785931,0.05009463820854165,0,0
-0.14044272910486155,1.6605960841533653,-0.5245192458707744,-0.8600365584772621,0.37282956083024427,0,0
-2.3136187357198175,-0.2765505772668888,2.0219467282025514,-1.1310384499953003,-0.8452393077469453,0,0
-0.7749334133251252,0.8798168254767201,-0.07103720028471144,-0.028467312747449076,-0.9114421811287272,0,0
-0.2701949403315419,2.483690481895519,-1.1054291032264558,0.3834390787723832,0.315695680694958,0,0
-0.013845493098897904,2.3199171168519963,-1.4420736569791421,0.5233500960870716,-0.1846355919611123,0,0
0.6503465393394458,2.57475074088051,-1.5028031270080429,0.8955339185108634,0.12311749180397107,0,0
-1.1147989052590284,2.4972133697682084,-0.4165213944162607,0.7139907028768487,0.4629898184320364,0,0
-0.987937781348471,2.6667805998019567,-0.6127504368005183,0.7207275067912682,0.27994303407074284,0,0
-0.7984170577084414,3.030213320653434,-0.9409096527143346,0.7547838095950404,-0.041744057589298195,0,0
-2.351889553560886,0.5351037864274203,1.661082417054623,0.6493100428453139,1.8779015760814577,1,1
-3.482620452503401,0.5766971664299355,2.9530566751954996,0.3936564077708914,2.0622763596216807,1,1
-3.236586711565868,1.1281622308469625,2.467277419110377,0.573842755178072,1.2903467677238345,1,1
-3.9352213794797772,1.1257437538770618,3.304665549880582,0.4082554648322179,1.6055676849004694,1,1
-3.991747749049457,1.3619103384243654,3.278145800131413,-0.5448934860205055,-3.1050477842450475,1,1
-4.149261220844505,1.402513136771171,3.5336361702887875,-0.9589126323495297,-1.642313273194365,1,1
-1.2885430860924196,1.6008742751638008,0.15709149663016547,-0.43889852654558026,-1.6509201825728481,1,1
-2.5638480676127524,1.1813445560247844,1.9707151743083895,-0.898272164989455,1.5208564928901245,0,0
0.18281965895543817,2.942572423387476,-1.0598853016152179,-0.4576426733966445,-0.1945940408651462,0,0
-0.48136198871476954,3.290664858323119,-0.7731080536785968,-0.32456403032573333,0.024106739410388225,0,0
-1.7359282072268605,2.612619293499228,0.7324573000258956,-0.16865851528917886,0.7655060930269342,0,0
-1.780565404871194,3.065101413630889,0.6521037455017096,0.3493930004728342,0.9143268418896284,0,0
0.576286540783028,3.4363782069288935,-0.5786915620145658,0.8188542575621253,0.255077588808994,0,0
-0.5914279202080182,3.320346364846804,-0.5420611740948271,-0.021507910846852135,0.03137022699449059,0,0
0.26708389263977456,2.5316344635026407,0.43245138224389185,-0.08136256789950519,0.08817772280332968,0,0
-0.27662016181116833,2.8150622350845333,-0.551785376127368,0.07383136576136962,-0.1361365519549122,0,0
-0.7838006672374266,1.8674756153363894,-0.5237105967903648,0.8202524932720334,-0.5323513721167255,0,0
0.22715345571530998,2.3121814046800435,-1.0311949040793373,1.4228757979983402,-0.7257473722568129,0,0
-0.06346196695508047,3.4382996308605254,-1.7224100506589712,1.5856701784733547,0.5109446402612375,0,0
-0.3091271285084447,3.731315001995095,-1.226404103966667,1.7084744290560843,0.26047441305364394,0,0
-0.6843916580856679,3.6694903453400722,-1.0915005525011534,1.3153605101056403,0.3333832809483196,0,0
0.6273728251959417,3.7437772588795624,-0.8055815932005141,0.8876308095728636,0.021135438397232906,0,0
-0.1615248280429563,3.2855302677820926,-1.4112595635517544,0.36452475521561745,0.0833962936774702,0,0
-1.3179310228738346,2.629047031243627,-0.1487420101351242,0.35545679704418975,0.45115127553435963,0,0
-0.21071914350647883,3.4380026707943436,-0.5448033639679825,0.013393300009186634,-0.18922913455168316,0,0
-1.892102578668028,2.7837581714426487,1.1779909398884294,-0.6322672286036145,0.6323593061192923,0,0
-0.08526557708996815,3.2434991349926103,-0.8267039065640178,-0.2447612824614673,-0.25300683326357604,0,0
-1.4995519669507558,2.652094814515691,1.0950500526169518,-0.21950742679843974,0.3431064029134076,0,0
-2.404490142426082,1.7950089969918834,1.535711630372443,-0.22547157783535673,0.728835075093593,0,0
-1.9307825280048554,1.6633734044423034,1.7851456280493299,-0.7502843382957626,0.027097014548436896,0,0
-2.0094225816820064,0.9767884884412749,1.384170354848157,-0.7224608393341719,0.5629351998888015,0,0
-2.13108334207702,0.08079512090374626,2.13876647040266,-0.7440890900943382,1.5026572122077761,0,0
-2.579990899131254,-0.5771087842472127,2.5741569183321347,-0.5091739545249493,1.8252133033831728,0,0
-2.2555718577161845,0.1975144240693067,2.123588209787144,-0.41453668060153354,1.1938730347446893,0,0
-0.8083470832333941,1.0409259198416423,0.16403652013157044,-0.5116859619418267,-0.48986960201527957,0,0
-1.3935696069745942,1.5998625809707625,0.25338480419229875,-0.3061650375378909,-1.7956992634729219,1,1
-3.4781526992347587,1.4554304063233194,2.6410946653287133,-0.11050591225953763,-1.9589739925313274,1,1
-3.9979689929286093,0.14970157973798115,3.6595450293520813,0.214686913102418,0.2722452905644654,1,1
-0.16089968229395263,1.8911528456019189,-0.818955122145353,0.27600875568812444,0.05097235084291672,0,0
-1.0904849250603896,2.1192411155516084,0.15861965974055825,-0.38706488452384924,0.7052990135874979,0,0
-1.3983326766604456,1.3884734998169987,0.627428310350614,-0.10495407997766507,0.39648398575549554,0,0
-1.100671063881073,0.7883503124658728,0.21240476654039275,0.24789232878088976,-0.17880417667648324,0,0
-1.404934827042841,2.4781971819375266,-0.04970390402739369,0.19466946531267018,-1.3691129643856417,1,1
-1.2176637040588059,2.086067902078203,1.346905836500514,0.18151531796566758,0.6177949435586438,0,0
-1.0051237603930683,2.1229090363309107,0.5893751587986062,-0.801468787646528,0.7037940648708734,0,0
-1.0515370766102528,1.919361361292604,0.24456264864079608,-0.9960716735291428,0.2489256225981466,0,0
-1.5334704888192165,2.162339901692729,0.28533609003866217,-0.014873502309751846,0.5300443134259383,1,1
-2.337463992347262,0.383889688540165,2.3003190928375363,0.3621878666338399,2.094363858987734,0,0
0.2685851069896757,2.6152853367482307,-1.0948110178348824,0.7551721612625906,0.3710091746396761,0,0
-0.06786539724481944,2.737530861923003,-0.855076719495762,0.4972774609821418,0.025917993417151494,0,0
-0.9149899159539625,1.5701280968073241,1.0817961019274285,-0.2250596865904026,-0.8036832784983288,0,0
-0.03143815973059681,2.673475591013496,-1.3073473858280646,-0.010990555547767525,-0.153390639404414,0,0
-0.7596259299945741,2.1979631535816244,-0.4975361638652339,0.32415512804942226,-0.584458428475868,0,0
0.644530532495205,2.4608283017386143,-1.4106857528116048,0.8630581418367356,0.1280953162604796,0,0
-1.434312757308198,3.081071382545308,-0.056681726085704154,0.19699581024193094,0.011372202103792473,0,0
0.031061584789400055,3.240700869283606,-1.6424177064611665,0.047237594087357726,0.563433011288877,0,0
-0.017380553551413644,2.3517835924532187,-0.9337634482658741,0.24825377729467302,0.030495571976713362,0,0
0.3160047121767452,2.0390482320395944,0.524692674983886,-0.1446769739128585,0.900993970074601,0,0
-0.25689131139013366,1.8290136124155778,-0.8042820764789806,-0.07929747518704186,0.8151512252471991,0,0
-1.63658647420686,0.8718301496877151,0.8437331212520409,-0.16716564079333313,1.2356804282984821,0,0
0.08920837871396009,2.1422969021103273,-1.2494812828903343,0.53578541404611,-0.03417533386139107,0,0
1.4355338085355038,3.0483649209551644,-0.8878032809626764,-0.06340841410790407,0.13709953015733367,0,0
-1.3794788668637115,-0.21404332998382397,1.2731911408534733,-1.5172914221585114,1.0336104064162683,0,0
-0.1740869420860691,-0.42572481862512657,0.05876694361173032,-1.3853081572710553,1.2046247653028683,0,0
-0.2935772966535477,-0.057323706367562344,0.7615650984737254,-1.5479281306799595,-0.8716750416275585,0,0
-0.007349676981340994,1.3340284584352242,-0.6997992047512445,-1.0762409452934614,0.6872520436290301,0,0
-0.3214057192400147,1.6325249871235448,0.9072679026347341,-0.42377408210425205,-0.12212465660337762,0,0
0.05713527040782514,2.4246108162171907,-1.0599955572178767,-0.9232419650941351,-0.5311549068341503,0,0
-1.793619853684288,0.27682457674789274,1.2220566856992932,-0.6747278303709027,0.43694389813155643,0,0
-0.0972011016334128,1.6060262975211006,-0.8425843831344006,-0.3093652122966762,-0.6183326131989215,0,0
1.3062872455713699,2.442277512968246,2.2335709039073324,-0.11487890545287843,0.36204028655166,0,0
0.4700370889666583,1.87470585141536,0.9717203355812192,-1.3314022623618258,0.07016075156094642,0,0
1.3780287735952679,0.9482509693705848,0.08191848918777186,-2.3433844901164114,0.7261247516838607,0,0
-0.09403015645592475,0.42594916752682327,-0.0022127657286772073,-1.6065529947116308,0.24603630283730568,0,0
-0.07920962502991952,1.0481045942702536,0.41014927723594424,-0.549698510776053,0.37903871262939254,0,0
1.1628681621922967,0.37782277852156093,-1.0990158928812395,-1.007629082999343,-0.22308468568468354,0,0
